text,valence,arousal,dominance
That was all.,0.5,0.475,0.5
H.R. 5034 gives states the ability to pass laws unchallengeable in court that would discriminate against out-of-state wine shippers.,0.5,0.4375,0.5625
"Antie will be a fully autonomous, situated and embodied agent, infiltrating a red harvester ant colony and providing valuable information not only about the hypothesized rules of these ants’ behaviors and their task-switching thresholds, but also about the combination of complex behaviors into a single autonomous system with the ability to switch between behaviors as necessary.",0.55,0.575,0.55
His hands were thin and huge knuckled with obvious callouses.,0.475,0.42500000000000004,0.5
Anti-U.S. Attack Videos Spread on the Internet,0.42500000000000004,0.475,0.525
"New Indonesia Calamity, a Mud Bath, Is Man-Made",0.44499999999999995,0.5275,0.5275
You should look for him at Dvorov’s as quickly as you can.”,0.5,0.55,0.525
‘What did you say?’,0.5,0.55,0.5
"Collapsing at its base, Allan wrapped his arms around the stoic tree and let forth a moan, a cry of purest agony that escaped him as the first tears seeped from the corners of his eyes and slid down his cheeks, falling to the ground and seeping though the fallen leaves and needles to join the water of the stream, flowing through the ground beneath them.",0.25,0.6,0.32499999999999996
"Will you make a financial gift to Big Sisters in 1999 that will ensure that more young people receive the guidance they need, that more young people stay in school, stay off drugs and make good choices?",0.5,0.5,0.5
"Off the beaten path in Sham Shui Po, west of the junction of Nathan Road and Boundary Street, is the Lei Cheng Uk Han Tomb and Museum on Tonkin Road (open Monday–Wednesday and Friday–Saturday 10am–6pm, Sunday 1–6pm; closed Thursday).",0.55,0.55,0.55
"Emil Malaquez.""",0.5,0.5,0.5
Stanley was once one of the main fishing villages on Hong Kong Island.,0.44999999999999996,0.42500000000000004,0.44999999999999996
"Last night, walking on West 2nd street around – maybe eleven or twelve o’clock.",0.5,0.46499999999999997,0.5
"""We were all appalled,""",0.30000000000000004,0.625,0.475
Senate votes to revoke pensions,0.42500000000000004,0.525,0.5
"She bit the inside of her bottom lip, looking at me like I was breaking her poor, sweet heart.",0.25,0.625,0.405
"He runs the Rock Spray nursery, a Certified Natural provider of evergreens and ornamentals.",0.5,0.42500000000000004,0.525
"After the first half-hour, I stopped expending effort to keep names and stories and gossip straight.",0.5,0.39249999999999996,0.5725
"This is more like a compulsion, a beast that lies waiting in the dark for the perfect moment, then leaps and takes ahold of me, screaming out through my quill.""",0.44999999999999996,0.6,0.42500000000000004
"""",0.5,0.4,0.42500000000000004
"When it opened in 1912, the university had a total of 72 students.",0.5,0.47,0.5
"Snow begins, heavy accumulations expected",0.5,0.5,0.45499999999999996
"The interesting Edwardian building was formerly the Pathological Institute, founded to combat the 19th century’s 30-year-long outbreak of bubonic plague.",0.525,0.55,0.55
The Lantau Trail is a 69-km (43-mile) circular trail on Lantau Island that begins and ends at Silvermine Bay.,0.525,0.44999999999999996,0.575
Please rush me your generous gift of $100 or $15 today while these endangered animals are on your mind and in your heart.,0.42500000000000004,0.625,0.55
"That sandwich was so good, I found myself eating slower and slower with each bite to savor it more completely.",0.75,0.64,0.585
"The ants forage for more than 30 different varieties of seeds, many of which do not grow in the desert (Gordon, 54), where only a few varieties of small shrubs, small herbaceous flowering plants and short grasses do grow (Gordon, 51).",0.525,0.44999999999999996,0.575
That’s what it’s all about securing a place for wildlife in the modern world.,0.55,0.575,0.55
"I remember being six or seven years old and watching the Mets play the Cardinals in an afternoon game at Shea Stadium, and thanks to the miracle of the Internet, I can definitively say that at approximately 4:30 p.m. on 9 June 1985 , I watched Terry Pendleton hit an inside-the-park grand slam off Joe Sambito in a game the Cardinals would go on to win handily.",0.625,0.625,0.525
"“They take about a quarter-pint each,” said Madame Entera, drawing out another skinny leech.",0.5,0.475,0.475
"With your help, we can change that.",0.55,0.55,0.55
"“Now I understand why you’re here,”",0.53,0.53,0.53
"But this claim is merely feel-good propaganda, intended to keep the neo-cons in power.",0.475,0.55,0.5
I gathered her under my arm.,0.525,0.44999999999999996,0.6
"""Hostile and even friendly nations routinely steal information from U.S. companies and share it with their own companies,"" said Noel D. Matchett, a former staffer at the federal National Security Agency and now president of Information Security Inc., Silver Spring, Md.",0.42500000000000004,0.525,0.525
Matter-of-fact.,0.53,0.47,0.53
"""Over half the states have been sued challenging their alcohol laws.",0.5,0.525,0.55
This ship.,0.5,0.42500000000000004,0.475
"This prosperity continued until the late 1920s, when the Great Depression hit the area hard.",0.405,0.4075,0.595
Four Hundred ounces for a start.,0.535,0.535,0.5
"""mother or the father and tell them everything will be OK""",0.5,0.5,0.5
Collision on icy road kills 7,0.16749999999999998,0.695,0.36
"The island’s largest community is Tai O. The people of this picturesque village make their living by fishing, duck-breeding, and food-processing.",0.5225,0.45499999999999996,0.5
"Anyone who takes this plunge is risking their life every day, betting on a future that may take a long time to arrive.",0.44999999999999996,0.525,0.475
every day full of joy and energized.,0.7075,0.6675,0.5825
Now you do it.,0.47250000000000003,0.5275,0.6675
"In Hong Kong you can have a plate, or even a whole dinner service, hand-painted to your own design.",0.6,0.525,0.575
And how did you recognize me when – ”,0.525,0.55,0.525
"Even as he said it, Allan prayed that his statement was true.",0.44999999999999996,0.475,0.42500000000000004
"Please, if we could see him, we would be much obliged.",0.66,0.6125,0.47750000000000004
"Today, over 130 years later, the scope of the problem is greater than ever.",0.33999999999999997,0.5675,0.4325
"Cheers to Toby Barlow , who inspired my trek to Detroit, and who believes in a happier, greener future.",0.75,0.6125,0.5225
"July30,1999",0.5,0.4,0.525
Fabrics from China are a bargain and well worth taking home.,0.6375,0.5225,0.545
"You do have a few valid points but they too may be predicated on false premise, I do not claim to be the all knowing expert.",0.44999999999999996,0.575,0.44999999999999996
"This is thought to be accomplished by the deposition of chemical markers from a gland on the abdomen that the patroller drags along the ground on her return route to the nest that the foragers may then follow (Gordon, 33-34; Holldobler et al, 1990, as cited in Webb, 1998).",0.5,0.5,0.5
This wasn’t the best of neighborhoods.,0.4,0.5,0.5
Sensors,0.5,0.5,0.5
"Sightseeing in Hong Kong starts at sea level with the enthralling water traffic — a mix of freighters, ferries, tugs, junks, and yachts.",0.555,0.5825,0.5
Review: Nokia 5300 Xpress Music,0.525,0.475,0.525
"Dear Friend of Wildlife,",0.5,0.42500000000000004,0.525
Connect to Time Warner Cable with DTV for FREE!,0.6,0.6,0.55
"Always ask to see the manufacturer’s guarantee when purchasing watches, cameras, and audio-visual and electronic equipment.",0.525,0.4,0.55
"helped create National Marine Sanctuaries critical to the survival of marine wildlife -- from endangered manatees in the Florida Keys, to humpback whales off New England’s Stellwagen Bank, to sea otters in California’s Monterey Bay.",0.5625,0.625,0.53
"Lykes ignored the letters, so the Coalition turned once again to the federal government.",0.4375,0.4375,0.595
I have the urban explorer fascination.,0.6,0.5,0.475
"So the only opportunity I have to talk to her (via Skype) is that last hour in the late evening when the loft cools enough to be habitable—provided, of course, that the wifi strength that evening is strong enough to establish and maintain a connection.",0.475,0.55,0.475
The sweet tune of an anniversary,0.6,0.6,0.55
"PLUS, there are additional membership benefits for you to enjoy.",0.6675,0.5825,0.6675
“Marvelous!” cried the woman.,0.75,0.6675,0.61
"Also, take a moment to review the practical tips on the back of the form -- share them with your family and friends --and put them into action today!",0.5825,0.5825,0.5825
"As inflation soars, Zimbabwe economy plunges",0.32499999999999996,0.55,0.42500000000000004
They do not have the resources necessary to purchase gifts or food for a holiday meal.,0.36,0.44499999999999995,0.44499999999999995
"The business community welcomes not only another worker, but a consumer with increased purchasing power.",0.6,0.55,0.5
Malls.,0.55,0.475,0.55
"Napping is good for your heart, study finds",0.575,0.5,0.475
"for others, it's years.",0.44499999999999995,0.4175,0.47250000000000003
"At this wonderful time of the year, when people are celebrating, (Over, please)",0.6075,0.5725,0.46499999999999997
"Or, if you're a gym buff, trade a workout for a bike ride.",0.525,0.525,0.525
"But there are bright spots, and behind every one of them is a person, or a bunch of people, who refuse to give up.",0.6,0.55,0.525
The interior of The Flamingo was a welcome surprise.,0.625,0.55,0.55
"But see for yourself, because these special rates are available only through January 7, 2001!",0.575,0.575,0.55
"In addition, Hadson said it will write off about $3.5 million in costs related to international exploration leases where exploration efforts have been unsuccessful.",0.475,0.475,0.4
Please take a few minutes to mail a donation to Pleasant run.,0.5625,0.53,0.5625
Medical AI were even more expensive than the barkeep.,0.375,0.47,0.47
"""wholesale""",0.5,0.5,0.5
Woks and any other gadgets essential for Chinese cookery make good purchases.,0.555,0.47250000000000003,0.5275
"Nearby is the Memorial House of Dr. Sun Yat-sen, founder of the Chinese Republic.",0.47250000000000003,0.4175,0.555
"""It's an honor --""",0.75,0.55,0.55
"You should see this on a screen before you purchase the ticket, and possibly also after.",0.5,0.5,0.5
"Perpetual preferred shares aren't retractable by the holders, the company said.",0.475,0.475,0.475
"""Where is she?",0.5,0.5,0.5275
"Amanda Bates November 11, 2008 Madame White Snake: East Asian Femme Fatale of Old",0.5,0.44999999999999996,0.44999999999999996
'Made in China' irks some Burberry shoppers,0.44999999999999996,0.5,0.525
"It’s a difficult problem, because we have to fight the well-financed and powerful agri-business and research industries, but we do our best to protect the animals.",0.5,0.5725,0.5725
"This year we will serve over 1,000 girls through our mentoring programs.",0.6075,0.46499999999999997,0.535
"Come back Friday to read about anarchy, bike jousting, and two-wheeled social protest .",0.5,0.475,0.6
Your gift will help give an animal a safe home.,0.7,0.6,0.65
"Proponents of the new Sonoma County Conjunctive labeling law like to point to a similar law that demands ""Napa Valley"" be placed on all wines that are made from grapes grown in that appellation, rather than simply using a sub appellation.",0.5,0.4,0.5
"Over 20,000 additional hotel rooms have been added in a few short years, including resorts in Summerlin and Lake Las Vegas.",0.625,0.55,0.575
"""extensive campaign of misinformation and deceit,""",0.3125,0.595,0.53
"""This is cosmetic?""",0.42500000000000004,0.525,0.475
I suppose I could assist a friend.,0.525,0.4,0.55
"Excalibur, the MGM Grand, the Luxor, and New York-New York all followed Mirage’s lead during the 1990s, offering themed environments and attractions for families.",0.55,0.525,0.5
Tailoring.,0.5,0.44499999999999995,0.5
Wouldn’t you like to?,0.5,0.4375,0.53
"Emerging stars, no longer content with playing small nightclubs, came to Las Vegas with dreams of making it big.",0.575,0.5,0.525
"""What do you want me to say?"" first-year Florida coach Ron Zook said with a note of exasperation.",0.345,0.5625,0.47
"We built our first hut more than 100 years ago in New Hampshire’s northern Presidential Range, and we helped protect the White Mountains so that they are still open to you now.",0.575,0.55,0.55
"The small Chapel of St. Francis Xavier is dedicated to the 16th-century patron saint of missionaries, and has on display the elbow of the saint, along with the bones of numerous Japanese and Vietnamese martyrs.",0.525,0.525,0.5
Easter Island?,0.525,0.42500000000000004,0.5
"Disgusted with Tasha but more disgusted with myself, I finally realized she would not return that night and went into The Sleeping Flamingo to drink myself to sleep.",0.28500000000000003,0.5725,0.46499999999999997
The explosion of mass production and printing allowed for a plethora of colorful advertising and consumer goods which came to be known as kitsch.,0.5825,0.5825,0.555
"It is the second intuition which gun rights groups like the NRA seek to obscure using fraudulent data by the likes of John ""Mary"" Lott.",0.475,0.475,0.5
But Undersiders left me alone.,0.4375,0.47,0.4075
Phone calls were monitored.,0.36,0.5825,0.44499999999999995
"Not bad for an eighty-three-year-old, even for one who has his rejuve every month.",0.5625,0.5,0.5625
You know what makes this post great?,0.525,0.525,0.475
Neither do we.,0.5,0.5,0.55
“You can try and try and try.,0.475,0.5,0.575
Hong Kong’s many beaches are especially fun for children.,0.65,0.55,0.55
"RS. For more information about the Guide Dog Foundation, or to become a Guide Dog Foundation volunteer, visit our website at www.guidedog.org.",0.5,0.44999999999999996,0.525
Nepthys bowed slightly and we walked behind the cart.,0.535,0.535,0.535
lowered school absenteeism by 52%,0.575,0.375,0.525
"I’m positive you agree with this most basic, humane approach.",0.5425,0.5,0.5825
"While rethinking the plans will delay the original rebuilding schedule slightly, it does not need to stall progress if the governor keeps the pressure on the Lower Manhattan Development Corp.",0.5,0.55,0.475
Please help us help them.,0.6075,0.5725,0.5
"""Why will things be different under you?""",0.44999999999999996,0.44999999999999996,0.55
"Sure, I miss having a place to settle down, but it’s better than waiting to get dammed.”",0.46499999999999997,0.535,0.5725
"The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically.",0.575,0.6,0.55
"Guerrilla warfare has since become a part of Colombian life; multiple groups maintain an ongoing presence, often stationing themselves in the remote mountainous villages often populated by various indigenous peoples.",0.35,0.5,0.475
"Because each of the hundreds of processing machines is self-enclosed, and essentially airtight, the uniforms operators wear are less constricting than in the previous generation of chip plants, which looked like space suits.",0.5425,0.4175,0.5
"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure.",0.61,0.5275,0.5
"This is not the place to make expensive purchases, but it’s great for inexpensive pendants, earrings, and gifts.",0.5,0.46499999999999997,0.5
Two Koreas to resume talks,0.53,0.47,0.5
"I explained, in two brief sentences, my earlier impasse.",0.5,0.475,0.55
"DTV offers more than 200 channels, delivered with a picture as bright and as sharp as you’d see on a movie screen and crystal clear sound that rivals your favorite CD.",0.535,0.46499999999999997,0.5
"After undergoing sex change surgery in 1992, she pursued a career as an exotic dancer.",0.5625,0.5625,0.5
Shenzhen was China’s first Special Economic Zone.,0.5275,0.5,0.5825
Destination everywhere.,0.545,0.47750000000000004,0.47750000000000004
"This relationship is somewhat obscured by measures 51-57 however; while there is no clear tonal center for this section, G appears in the outer voices in measure 51, although the harmonic material is reminiscent of C minor.",0.5,0.4175,0.5
African nation hopes Whoopi can help,0.44999999999999996,0.44999999999999996,0.525
"The church was completely different now: sunlight fell through the stained glass, catching dust that still hung in the air and sending a dry, healthy warmth into the edges of the room, through the stone and the powdery concrete that had been covered last night by flesh and flashing lights.",0.525,0.44999999999999996,0.5
The white of the walls intensifies the color of what is set before them.,0.53,0.595,0.5925
To the Uber-Rich?,0.42500000000000004,0.55,0.525
Microsoft to release next generation phone,0.59,0.5,0.5675
"""I did not expect you --""",0.36250000000000004,0.5675,0.45499999999999996
"I propose here the theoretical construction and programming of a robot (hereafter referred to as Antie) that will be able to infiltrate a red harvester ant nest, switching between the foraging, patrolling and midden work behaviors.",0.5,0.55,0.525
"I've never been there, but ever since that mad, possessed American History Professor I had, I've been haunted by Detroit.",0.375,0.575,0.4
The company said its industrial unit continues to face margin pressures and lower demand.,0.42500000000000004,0.475,0.4
Wetlands are not only crucial to wildlife ... they also help purify our drinking water and prevent billions of dollars worth of flood damage.,0.525,0.55,0.6
"Like Michael, they share two common characteristics.",0.46499999999999997,0.5725,0.535
"""recognize the fingerprints of amateur photographers the world over who think a 'good' photograph is one framed in the most dull and predictable way possible""",0.45499999999999996,0.47750000000000004,0.5
"Documented homosexuality dates as far back as ancient Greece and other cultures of the time, where it was considered to be a very normal and natural occurrence (Emond).",0.55,0.55,0.55
"Apparently, he is a player's representative now.",0.5,0.475,0.525
"He shot back up, hardly touching the ground, and I kicked him back.",0.4375,0.625,0.5
"“The ship I was on, I guess that's what happened, too. Some vital part broke, and... well, boom. It was all so fast.”",0.44999999999999996,0.575,0.42500000000000004
"Antie’s stalks would also have receptors for the hydrocarbons themselves, which research shows indicate to the ants whether another ant is their nestmate (Arnold, et al, 1996, as cited in Gordon & Mehdiabadi, 1999), receptors to detect food, and receptors for three types of pheromones: those released by successful foragers returning with food, those released by successful patrollers returning to the nest, and those marking piles of trash as midden.",0.5,0.4375,0.5
"Sure, the ship was spacious.",0.595,0.5625,0.595
"“Disappeared,”",0.475,0.5,0.475
I want to show you that mound.,0.525,0.475,0.55
"Christine Gledhill, “Klute 1: A Contemporary Film Noir and Feminist Criticism,” in Feminism and Film, ed. E. Ann Kaplan (New York: Oxford University Press, 2004), 81.",0.5,0.375,0.5425
2/00,0.5,0.44999999999999996,0.5
"For a long time no one was able to decipher it, although by deduction, Steven Fischer deciphered some of it in nineteen ninety four.",0.5275,0.44499999999999995,0.5275
"He says that if he married a female with which he shared a strong trust, maybe he could work it out.",0.525,0.5,0.475
"Tailor-made clothes are not as popular in Hong Kong as they were in the past, but hundreds of shops still remain.",0.5,0.44999999999999996,0.5
"So today, I urge you to do these two things: FIRST: Sign the enclosed Citizens’ Advisory Ballot to show our Alaska allies your strong personal support to reinstate the ban on “same-day airborne land-and-shoot” wolf killing in Alaska; SECOND: Rush an urgent donation to help put this measure on the ballot and win passage in November.",0.44999999999999996,0.625,0.625
Registration does not imply endorsement.,0.44999999999999996,0.5,0.55
"No more urchins, dopers, vagrants, or whores.",0.44999999999999996,0.525,0.575
"In antiques shops, look for highly valued porcelains from China.",0.6,0.525,0.575
"Most still speak it in various forms, and efforts by Mayan linguists to standardize the language are producing a coherent, modern version of Maya (England 2003: 733, 739).",0.525,0.525,0.525
"""Oh...""",0.5,0.47,0.5
No one offered a different answer.,0.5,0.475,0.5
"And with more than 3,000 species facing rapidly disappearing habitat we have never needed members like you more.",0.25,0.61,0.44499999999999995
“and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”,0.32499999999999996,0.6,0.55
"""Peyton came to practice this spring,"" Cutcliffe said, ""and he said he felt like he was having an out-of-body experience.""",0.5,0.525,0.525
"Lebron didn't play college basketball, he went straight from high school to the pros, and since joining the Cleveland Cavaliers he's won exactly zero NBA champions.",0.44999999999999996,0.525,0.5
On-the-job naps might cut heart risk,0.6,0.575,0.525
"“I don't know much,” she said, still annoyed but at least cooperative.",0.36,0.5275,0.44499999999999995
but I couldn’t hear him.,0.375,0.42500000000000004,0.525
The one thing they have in common?,0.5,0.5,0.5
This is part 4 of a 4-part series on tourism's impact on Cape Cod.,0.5,0.44999999999999996,0.5
"By the 1970s the need to assert a cause separate from the general left was seen, and indigenous rights movements formed (Warren 2003: 174, Jackson 2002: 82).",0.475,0.44999999999999996,0.525
"""I needed a new skill.",0.5,0.47,0.5325
Opponent is put on the spot over remarks about Clinton,0.5,0.475,0.525
"""study the brain and the self externally. Ever since the 1920s, their science has been about observation of behavior, questionnaires, recordings of electrical brain activity. But the mind can only be known by you, the person whose mind it is.""",0.5,0.475,0.525
"Sincerely,",0.5425,0.41500000000000004,0.5425
"When examining the area’s history, culture, and economic situation we can identify four main reasons: the refusal of the international leadership of United Steelworkers of America to support their union’s Youngstown branch, the lagging international steel market, the lack of a clear, organized vision for individual initiatives such as the Save Our Valley Campaign, and crippling regionalism which caused animosity between different small towns in the region, all contributed in some way to the failure of the workers and union leaders to save the industry.",0.4075,0.53,0.5
Zoo polar bear to have root canal,0.475,0.475,0.475
'Stomp' steps to No. 1 at box office,0.6,0.575,0.525
"When there's a boycott, Lassen said, ""it's not environmentalists or chefs making the sacrifice, it's coastal communities.""",0.39249999999999996,0.46499999999999997,0.535
“I need to file a missing persons report.,0.32499999999999996,0.44999999999999996,0.5
"The closings meant the end of Youngstown’s only real industry, the end of its population growth, and then end of economic progress.",0.4375,0.5,0.4675
"The number and severity of terrorist attacks worldwide has increased dramatically, as has the number of active terrorists.",0.32499999999999996,0.525,0.475
"So on the offchance that it will help, why not?""",0.55,0.475,0.475
"People clung to vague ideas of worker collectivization, but no one could really fathom exactly how that would work; the people of Youngstown were, after all, not particularly familiar with socialism or collectivization in general.",0.5,0.44999999999999996,0.5
Did this with my aunt in Griffith Park after the last bout of fires.,0.475,0.42500000000000004,0.5
"Perhaps more important, such high-end accommodations raise the standards of expectations back to the mythology of the Rat Pack era.",0.555,0.5825,0.5275
I tried to slip along the edge of the crowd.,0.47,0.4375,0.47
Two natural rock formations are always pointed out on excursions.,0.53,0.4675,0.53
"The St. Louis company earned $45.2 million, or 65 cents a share, compared with $84.9 million, or $1.24 a share, a year earlier.",0.41000000000000003,0.47750000000000004,0.5
"You know just as well as I that they have no future, no potential.",0.35,0.55,0.5
"Or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com.",0.5,0.4,0.55
would be heathier.,0.55,0.475,0.5
"""done,""",0.475,0.5,0.55
"“So, I'm on a ship now? You do this a lot?”",0.5,0.5,0.5
"And proof that Bush has failed may come at any moment, explosively, with one big successful attack here in the USA.",0.4,0.55,0.5
RxP opponents charge the APA with pushing its prescription-privileges agenda without adequately assessing support for it in the field.,0.475,0.575,0.55
He had made us a constant.,0.5,0.4375,0.5
"Using this interpretation, we can map out the local tonics (tonal centers) used throughout the movement, as shown in Example 2.",0.5,0.375,0.525
"The committee understands that you have previously delivered the bronze statues to the Department of Justice, from whence they should be returned to Chang.",0.575,0.525,0.55
"Dear Name,",0.5,0.35,0.5
Inside was a dark room that looked like a storage space for DJ equipment.,0.5,0.47,0.5
"Re: your green culture talk, I think you are misappropriating the Gore clip: isn't he saying that your money would be better spent on political candidates and organizations that push for mandatory internalizing of externalities (changing the laws) instead of on carbon offsets (changing the lightbulbs)?",0.5,0.575,0.525
“cure”,0.65,0.55,0.575
"""Nardo!",0.5925,0.6575,0.625
"And so Quiet Earp and I did some research, and came up with a list of houses selling for under a grand.",0.55,0.55,0.525
US Airways boosts bid for Delta,0.5725,0.35750000000000004,0.5
"America’s steel remained unsold, flooding the world market with inferior products that no one wanted to buy.",0.44999999999999996,0.525,0.525
"Her husband becomes a monk, and this further implicates Lady White Snake, this time from a Buddhist perspective.",0.5,0.475,0.5
"Young adults, like Mary T., a jobless mother of three, trying desperately to keep her kids out of trouble in a crime-ridden neighborhood.",0.35,0.525,0.525
There was an ink drawing and writing in a tiny neat hand that I couldn't read from where I sat.,0.475,0.44999999999999996,0.44999999999999996
Then I saw the bar on the other side of the crowd and knew where to start looking.,0.525,0.55,0.625
Zheng shook his head and picked up a handful of candied pecans from a little dish on the end table.,0.475,0.525,0.5
"In the mean time, please checkout the website that spurred the wholesalers to launch their own: http://www.stophr5034.org.",0.525,0.475,0.5
Meetings of union officials and mill bosses were hurriedly set up in an attempt to persuade the powers that be to reconsider their statement.,0.5,0.5425,0.5825
"Not only did I have a lot of fun with my Big Sister, but I learned a lot from her too.",0.7,0.6,0.575
"Providing an influx of $165 million to the southwestern economy, Hoover Dam played a major role in preventing Las Vegas from drying up, both financially and literally.",0.5,0.4375,0.53
"The Coalition had no proper funds to buy the mills, so they could do nothing but sit back and watch as the mills closed.",0.42500000000000004,0.5,0.375
Even kept Pansy in the basket as my Toto.,0.525,0.44999999999999996,0.475
"Such fund are often used for college tuition, vocational training or a deposit on an apartment.",0.5,0.5,0.525
The Hong Kong Museum of Art (see page 54) stands behind the Space Museum next to the cultural center.,0.5,0.47,0.5
Court TV: Accused killer tells jury a love story,0.475,0.525,0.55
We wouldn't exist if the need weren't there.,0.5,0.47250000000000003,0.5275
"In addition to following these trails to the food, foragers must also be able to identify food, grasp it and carry it back to the nest.",0.5,0.535,0.5725
"Some of that is surely due to good marketing, but the real reason for its popularity is this:",0.5,0.44999999999999996,0.525
"But in a business in which 12-hour shifts are the norm, some chefs worry about their lack of time to stay informed about complicated, rapidly changing fisheries management issues.",0.4175,0.4575,0.5425
Enjoying Dublin,0.72,0.53,0.5625
"Roddick, Murray score in San Jose",0.555,0.47250000000000003,0.555
Porn ring scandal reaches Australia,0.32499999999999996,0.525,0.4
Snow's too deep even for snowmobiles,0.46499999999999997,0.46499999999999997,0.4275
"At this point, we have removed ourselves so fully from quotidian human existence that we are understood to be fictional.",0.44999999999999996,0.55,0.475
"Sales for the full year were $6.6 billion, up 13% from $5.8 billion.",0.555,0.5,0.555
"When a punishment - often public and corporal in nature - is carried out, the group feels the effects as a whole.",0.39249999999999996,0.5,0.5
"Many native peoples in Colombia are monolingual Spanish speakers, raising the question of the practicality of indigenous language use.",0.475,0.525,0.475
That’s why your special financial support is so important — and urgently needed.,0.5275,0.6675,0.5275
We entered.,0.5,0.47,0.5
You must be Bernardo.,0.5,0.535,0.535
Ever onward and ever upward.,0.55,0.55,0.525
"I mean, he is kinda tight about that stuff.”",0.475,0.5,0.55
"“is, for Bartók’s music, developmental in a relatively conventional way”",0.5,0.4375,0.47
Our analysis will focus instead on relating the foreground activity to the overarching background structure.,0.5,0.4375,0.5
"Sony Hates Europeans, Will Prevent The Importing of PS3",0.44999999999999996,0.525,0.55
Roy!,0.575,0.725,0.55
"These stalks will need to have receptors to measure the n-alkene levels present in another ant’s cuticular hydrocarbons, which research indicates is the marker for harvester ants of a nestmate’s current task, perhaps because the hydrocarbons are altered in the dry sun, causing a different ratio of n-alkanes to n-alkenes and the presence of branched n-alkanes in the hydrocarbon profile (Wagner, et al, 2001, as cited in Gordon & Greene, 2003).",0.5,0.5,0.53
"Which, it just so happens, I am.",0.525,0.5,0.575
Arthurs upsets Robredo in first round at the St. Petersburg Open,0.44999999999999996,0.5,0.5
I felt my head turn and something in my neck reconnected.,0.55,0.475,0.5
"In spite of that, Pleasant Run Children's Homes, with the help of hundreds of volunteers and others who really care, continues to make a significant impact on the futures of families and kids in need of help.",0.6425,0.5,0.535
"""I do it as somebody who has a conscience and is caring.""",0.575,0.55,0.55
"'Grey's,' 'Betty,' 'Scrubs' get boost",0.65,0.5,0.55
"This cruel, unethical wolf-hunting practice is called “same-day airborne land-and-shoot.”",0.30500000000000005,0.5275,0.47250000000000003
"I whirled and dropped in time to see the vampire shoot over my head, leaping like a panther.",0.44999999999999996,0.575,0.5
"5% of the shares outstanding, have been tendered under its offer.",0.5,0.44999999999999996,0.5
"At the time it was built, many thought it absurd to have a tree-lined boulevard running through what was practically a wilderness.",0.47,0.47,0.53
"""This is what happens,""",0.35,0.44999999999999996,0.525
"“You don't see a meaning because there is no meaning,”",0.39,0.44499999999999995,0.61
Unemployment is at an all-time low.,0.625,0.55,0.475
The modern 120-passenger cars make the journey in around eight minutes.,0.5,0.5,0.55
"“If you can’t make a buck, you get out of the business.”",0.4375,0.53,0.625
She stood up and I followed her out to the street.,0.525,0.5,0.5
"Like Hong Kong, Macau is a duty-free port.",0.5,0.375,0.5
“real and lasting love”,0.78,0.625,0.595
"“Think about it,” Kishori continued, “where else would we get the money to buy all this?”",0.5,0.47250000000000003,0.5
"Don’t forget, we will also send you the NWF tote bag with your welcome package when we receive your membership gift.",0.53,0.5,0.5625
"To most foreigners, this unique art form is likely to be inscrutable at first exposure, but everyone can appreciate the spectacle and the elaborate, glittering costumes.",0.5625,0.53,0.5625
"Shouldn’t you watch hawks and ravens soar below you at AMC’s Lakes of the Clouds mountain hut perched 5,000 ft. high on Mt. Washington’s slope?",0.5,0.44999999999999996,0.44999999999999996
James McCann said...,0.525,0.4,0.525
"Jewell Bardwell says: July 30, 2010 at 4:06 am",0.5,0.475,0.5
That just shows you do not fully understand the cap and trade model....or the global financial crisis.,0.375,0.53,0.595
"""This is a Silverplate request,"" he said.",0.5,0.42500000000000004,0.42500000000000004
“That’s amazing!”,0.825,0.8,0.625
"""Relax,"" I said.",0.475,0.375,0.55
One of our volunteers will be contacting you soon.,0.535,0.46499999999999997,0.6075
"Closing the box, he paused beside the open door and looked back at me.",0.55,0.525,0.5
"In a ceremony after the sale, Fore of the mint declared the coin the only 1933 double eagle ever to be legally issued by the U.S. government.",0.5,0.4375,0.5
"""Tell her I love her.""",0.8500000000000001,0.7749999999999999,0.7
"But as soon as I coughed, I laughed, and I did not try to kill myself that night.",0.475,0.6,0.42500000000000004
Toddler died from tainted spinach,0.175,0.525,0.42500000000000004
"Both believed that homosexual was a result of nature, rather than nurture (Dobbens & Woods).",0.475,0.44999999999999996,0.525
"Ice storm smacks roads, power",0.5,0.5,0.44999999999999996
"Alongside the hotel runs busy Nathan Road, Hong Kong’s fabled shopping street, lined with shops, hotels, and restaurants.",0.55,0.5,0.5
"As they approached, Tibbets braced for Japanese anti-aircraft fire.",0.44499999999999995,0.61,0.5275
RMS distributes electronic devices and produces power supplies and plastic literature displays.,0.5,0.44999999999999996,0.525
"Two of the court's members, Chief Justice Deborah T. Poritz and Justice Peter G. Verniero, did not participate in the Nelson case because both are former attorneys general.",0.5,0.475,0.5
The ethics committee has the power to punish lawmakers with sanctions ranging from public or private letters of admonition to censure or expulsion.,0.47,0.5625,0.5625
"This is why Bailey and Pillard found in their study that while they was a greatly elevated chance that two males sharing the same genetic makeup would also share the same sexuality, this was not the case 100 % of the time.",0.47,0.5,0.655
